"FIPS","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Population","Total Population:","Total Population: Under 18 Years","Total Population: 18 to 34 Years","Total Population: 35 to 64 Years","Total Population: 65 and Over","% Total Population: Under 18 Years","% Total Population: 18 to 34 Years","% Total Population: 35 to 64 Years","% Total Population: 65 and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Occupied Housing Units","Occupied Housing Units: With Related Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","% Occupied Housing Units: No Related Children of the Householder Under 18","Median Household Income (In 2023 Inflation Adjusted Dollars)","Median Family Income (In 2023 Inflation Adjusted Dollars)","Population Under 18 Years of Age for Whom Poverty Status Is Determined:","Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty","Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level","% Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty","% Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level","Occupied Housing Units","Occupied Housing Units: No Vehicle Available","Occupied Housing Units: 1 Vehicle Available","Occupied Housing Units: 2 Vehicles Available","Occupied Housing Units: 3 Vehicles Available","Occupied Housing Units: 4 Vehicles Available","Occupied Housing Units: 5 or More Vehicles Available","% Occupied Housing Units: No Vehicle Available","% Occupied Housing Units: 1 Vehicle Available","% Occupied Housing Units: 2 Vehicles Available","% Occupied Housing Units: 3 Vehicles Available","% Occupied Housing Units: 4 Vehicles Available","% Occupied Housing Units: 5 or More Vehicles Available"
"06075011300","Census Tract 113, San Francisco County, California","ca","140","00",,,,"06","075",,,"011300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011300","Census Tract 113",,,,2518,2518,157,770,853,738,6.24,30.58,33.88,29.31,2518,563,48,0,1797,0,13,97,22.36,1.91,0,71.37,0,0.52,3.85,1333,100,87,0,0,87,13,1233,7.5,6.53,0,0,6.53,0.98,92.5,35507,36588,157,46,111,29.3,70.7,1333,854,422,49,8,0,0,64.07,31.66,3.68,0.6,0,0
"06075011700","Census Tract 117, San Francisco County, California","ca","140","00",,,,"06","075",,,"011700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011700","Census Tract 117",,,,1947,1947,207,276,1152,312,10.63,14.18,59.17,16.02,1947,841,57,0,633,0,146,270,43.19,2.93,0,32.51,0,7.5,13.87,1111,150,150,64,0,86,0,961,13.5,13.5,5.76,0,7.74,0,86.5,51964,98398,207,108,99,52.17,47.83,1111,830,248,16,0,17,0,74.71,22.32,1.44,0,1.53,0
"06075011800","Census Tract 118, San Francisco County, California","ca","140","00",,,,"06","075",,,"011800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011800","Census Tract 118",,,,1635,1635,134,383,637,481,8.2,23.43,38.96,29.42,1635,136,30,0,1373,0,6,90,8.32,1.83,0,83.98,0,0.37,5.5,716,90,63,1,0,62,27,626,12.57,8.8,0.14,0,8.66,3.77,87.43,43833,50033,134,67,67,50,50,716,533,151,23,9,0,0,74.44,21.09,3.21,1.26,0,0
"06075011901","Census Tract 119.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"011901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011901","Census Tract 119.01",,,,2084,2084,152,754,864,314,7.29,36.18,41.46,15.07,2084,942,57,0,645,11,240,189,45.2,2.74,0,30.95,0.53,11.52,9.07,1217,94,78,63,5,10,16,1123,7.72,6.41,5.18,0.41,0.82,1.31,92.28,101827,214628,127,13,114,10.24,89.76,1217,796,398,11,12,0,0,65.41,32.7,0.9,0.99,0,0
"06075011902","Census Tract 119.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"011902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011902","Census Tract 119.02",,,,2732,2732,93,1074,984,581,3.4,39.31,36.02,21.27,2732,1204,69,9,975,0,333,142,44.07,2.53,0.33,35.69,0,12.19,5.2,1678,72,72,31,15,26,0,1606,4.29,4.29,1.85,0.89,1.55,0,95.71,77241,51563,93,9,84,9.68,90.32,1678,1152,384,130,12,0,0,68.65,22.88,7.75,0.72,0,0
"06075012001","Census Tract 120.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012001","Census Tract 120.01",,,,1738,1738,114,685,719,220,6.56,39.41,41.37,12.66,1738,665,12,0,330,0,257,474,38.26,0.69,0,18.99,0,14.79,27.27,1004,56,56,56,0,0,0,948,5.58,5.58,5.58,0,0,0,94.42,91040,,107,0,107,0,100,1004,602,260,12,130,0,0,59.96,25.9,1.2,12.95,0,0
"06075012002","Census Tract 120.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012002","Census Tract 120.02",,,,2035,2035,75,860,899,201,3.69,42.26,44.18,9.88,2035,652,157,0,703,0,201,322,32.04,7.71,0,34.55,0,9.88,15.82,1359,36,36,24,0,12,0,1323,2.65,2.65,1.77,0,0.88,0,97.35,71619,95833,75,0,75,0,100,1359,874,465,20,0,0,0,64.31,34.22,1.47,0,0,0
"06075012100","Census Tract 121, San Francisco County, California","ca","140","00",,,,"06","075",,,"012100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012100","Census Tract 121",,,,3250,3250,54,1314,1441,441,1.66,40.43,44.34,13.57,3250,1626,75,2,935,0,254,358,50.03,2.31,0.06,28.77,0,7.82,11.02,2080,27,10,10,0,0,17,2053,1.3,0.48,0.48,0,0,0.82,98.7,92059,127762,32,0,32,0,100,2080,1535,545,0,0,0,0,73.8,26.2,0,0,0,0
"06075012202","Census Tract 122.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012202","Census Tract 122.02",,,,3017,3017,205,651,1537,624,6.79,21.58,50.94,20.68,3017,1178,407,82,765,0,379,206,39.05,13.49,2.72,25.36,0,12.56,6.83,1488,140,64,50,14,0,76,1348,9.41,4.3,3.36,0.94,0,5.11,90.59,54650,83750,205,15,190,7.32,92.68,1488,1054,414,20,0,0,0,70.83,27.82,1.34,0,0,0
"06075012203","Census Tract 122.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"012203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012203","Census Tract 122.03",,,,1895,1895,251,232,1032,380,13.25,12.24,54.46,20.05,1895,1150,138,91,341,0,32,143,60.69,7.28,4.8,17.99,0,1.69,7.55,1081,163,118,33,0,85,45,918,15.08,10.92,3.05,0,7.86,4.16,84.92,22982,,164,98,66,59.76,40.24,1081,876,164,41,0,0,0,81.04,15.17,3.79,0,0,0
"06075012204","Census Tract 122.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"012204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012204","Census Tract 122.04",,,,2389,2389,214,750,1118,307,8.96,31.39,46.8,12.85,2389,1137,0,18,734,0,56,444,47.59,0,0.75,30.72,0,2.34,18.59,1566,181,181,13,14,154,0,1385,11.56,11.56,0.83,0.89,9.83,0,88.44,65217,117519,214,52,162,24.3,75.7,1566,1232,303,21,0,0,10,78.67,19.35,1.34,0,0,0.64
"06075012301","Census Tract 123.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012301","Census Tract 123.01",,,,1766,1766,101,321,792,552,5.72,18.18,44.85,31.26,1766,706,222,21,456,27,250,84,39.98,12.57,1.19,25.82,1.53,14.16,4.76,1311,31,31,0,12,19,0,1280,2.36,2.36,0,0.92,1.45,0,97.64,24284,68512,101,0,101,0,100,1311,1161,139,11,0,0,0,88.56,10.6,0.84,0,0,0
"06075012302","Census Tract 123.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012302","Census Tract 123.02",,,,2586,2586,108,981,1197,300,4.18,37.94,46.29,11.6,2586,1159,189,60,718,0,222,238,44.82,7.31,2.32,27.76,0,8.58,9.2,1886,64,64,64,0,0,0,1822,3.39,3.39,3.39,0,0,0,96.61,55741,81375,108,62,46,57.41,42.59,1886,1606,188,62,0,0,30,85.15,9.97,3.29,0,0,1.59
"06075012403","Census Tract 124.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"012403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012403","Census Tract 124.03",,,,2696,2696,355,548,1417,376,13.17,20.33,52.56,13.95,2696,254,74,38,1435,0,579,316,9.42,2.74,1.41,53.23,0,21.48,11.72,1181,192,154,13,12,129,38,989,16.26,13.04,1.1,1.02,10.92,3.22,83.74,46185,71592,355,20,335,5.63,94.37,1181,833,285,63,0,0,0,70.53,24.13,5.33,0,0,0
"06075012404","Census Tract 124.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"012404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012404","Census Tract 124.04",,,,2587,2587,86,626,1497,378,3.32,24.2,57.87,14.61,2587,923,185,94,662,0,630,93,35.68,7.15,3.63,25.59,0,24.35,3.59,1499,49,38,0,0,38,11,1450,3.27,2.54,0,0,2.54,0.73,96.73,35074,76196,86,0,86,0,100,1499,1182,236,32,22,0,27,78.85,15.74,2.13,1.47,0,1.8
"06075012405","Census Tract 124.05, San Francisco County, California","ca","140","00",,,,"06","075",,,"012405",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012405","Census Tract 124.05",,,,3878,3878,391,1885,1471,131,10.08,48.61,37.93,3.38,3878,1444,614,82,715,0,94,929,37.24,15.83,2.11,18.44,0,2.42,23.96,2513,236,158,75,0,83,78,2277,9.39,6.29,2.98,0,3.3,3.1,90.61,107311,89551,391,67,324,17.14,82.86,2513,1714,670,95,34,0,0,68.21,26.66,3.78,1.35,0,0
"06075012406","Census Tract 124.06, San Francisco County, California","ca","140","00",,,,"06","075",,,"012406",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012406","Census Tract 124.06",,,,1358,1358,0,284,686,388,0,20.91,50.52,28.57,1358,522,111,0,437,0,231,57,38.44,8.17,0,32.18,0,17.01,4.2,947,0,0,0,0,0,0,947,0,0,0,0,0,0,100,26132,,0,0,0,,,947,719,214,14,0,0,0,75.92,22.6,1.48,0,0,0
"06075012502","Census Tract 125.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012502","Census Tract 125.02",,,,4689,4689,413,660,1935,1681,8.81,14.08,41.27,35.85,4689,933,526,386,1349,0,1051,444,19.9,11.22,8.23,28.77,0,22.41,9.47,2270,207,207,87,0,120,0,2063,9.12,9.12,3.83,0,5.29,0,90.88,19128,53824,413,0,413,0,100,2270,1898,237,89,46,0,0,83.61,10.44,3.92,2.03,0,0
"06075012503","Census Tract 125.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"012503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012503","Census Tract 125.03",,,,4497,4497,527,955,2220,795,11.72,21.24,49.37,17.68,4497,1132,450,121,1585,0,880,329,25.17,10.01,2.69,35.25,0,19.57,7.32,2205,289,289,25,108,156,0,1916,13.11,13.11,1.13,4.9,7.07,0,86.89,47301,80645,527,32,495,6.07,93.93,2205,1658,456,0,91,0,0,75.19,20.68,0,4.13,0,0
"06075012504","Census Tract 125.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"012504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012504","Census Tract 125.04",,,,651,651,23,99,248,281,3.53,15.21,38.1,43.16,651,49,69,30,295,0,6,202,7.53,10.6,4.61,45.31,0,0.92,31.03,333,26,26,0,0,26,0,307,7.81,7.81,0,0,7.81,0,92.19,22639,,23,0,23,0,100,333,252,4,51,26,0,0,75.68,1.2,15.32,7.81,0,0
"06075012601","Census Tract 126.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012601","Census Tract 126.01",,,,2045,2045,270,754,804,217,13.2,36.87,39.32,10.61,2045,1425,0,0,290,0,8,322,69.68,0,0,14.18,0,0.39,15.75,1291,168,168,17,16,135,0,1123,13.01,13.01,1.32,1.24,10.46,0,86.99,176750,248224,270,0,270,0,100,1291,417,662,193,19,0,0,32.3,51.28,14.95,1.47,0,0
"06075012602","Census Tract 126.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012602","Census Tract 126.02",,,,2956,2956,325,1384,998,249,10.99,46.82,33.76,8.42,2956,2348,0,0,258,0,49,301,79.43,0,0,8.73,0,1.66,10.18,1425,174,174,50,22,102,0,1251,12.21,12.21,3.51,1.54,7.16,0,87.79,237917,250001,325,23,302,7.08,92.92,1425,342,736,215,121,0,11,24,51.65,15.09,8.49,0,0.77
"06075012700","Census Tract 127, San Francisco County, California","ca","140","00",,,,"06","075",,,"012700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012700","Census Tract 127",,,,3973,3973,585,1670,1405,313,14.72,42.03,35.36,7.88,3973,3234,47,0,228,0,62,402,81.4,1.18,0,5.74,0,1.56,10.12,2074,309,309,174,0,135,0,1765,14.9,14.9,8.39,0,6.51,0,85.1,250001,250001,585,11,574,1.88,98.12,2074,270,1308,462,10,0,24,13.02,63.07,22.28,0.48,0,1.16
"06075012801","Census Tract 128.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012801","Census Tract 128.01",,,,2547,2547,484,690,940,433,19,27.09,36.91,17,2547,1881,20,0,235,18,43,350,73.85,0.79,0,9.23,0.71,1.69,13.74,1210,158,158,37,16,105,0,1052,13.06,13.06,3.06,1.32,8.68,0,86.94,236553,250001,484,0,484,0,100,1210,333,582,198,45,52,0,27.52,48.1,16.36,3.72,4.3,0
"06075012802","Census Tract 128.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012802","Census Tract 128.02",,,,2035,2035,329,971,554,181,16.17,47.71,27.22,8.89,2035,1443,5,0,184,0,63,340,70.91,0.25,0,9.04,0,3.1,16.71,935,178,178,102,0,76,0,757,19.04,19.04,10.91,0,8.13,0,80.96,250001,250001,329,0,329,0,100,935,191,537,159,10,38,0,20.43,57.43,17.01,1.07,4.06,0
"06075012901","Census Tract 129.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012901","Census Tract 129.01",,,,2887,2887,411,1457,888,131,14.24,50.47,30.76,4.54,2887,2016,1,1,498,0,32,339,69.83,0.03,0.03,17.25,0,1.11,11.74,1454,229,229,172,8,49,0,1225,15.75,15.75,11.83,0.55,3.37,0,84.25,231841,250001,406,0,406,0,100,1454,326,962,152,6,0,8,22.42,66.16,10.45,0.41,0,0.55
"06075012902","Census Tract 129.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012902","Census Tract 129.02",,,,2735,2735,128,1424,708,475,4.68,52.07,25.89,17.37,2735,1969,32,0,402,82,120,130,71.99,1.17,0,14.7,3,4.39,4.75,1700,95,70,0,0,70,25,1605,5.59,4.12,0,0,4.12,1.47,94.41,210921,250001,128,0,128,0,100,1700,488,898,180,134,0,0,28.71,52.82,10.59,7.88,0,0
"06075013001","Census Tract 130.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"013001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013001","Census Tract 130.01",,,,1770,1770,361,782,518,109,20.4,44.18,29.27,6.16,1770,1457,13,3,181,0,52,64,82.32,0.73,0.17,10.23,0,2.94,3.62,863,174,174,143,0,31,0,689,20.16,20.16,16.57,0,3.59,0,79.84,127031,119160,361,0,361,0,100,863,202,426,235,0,0,0,23.41,49.36,27.23,0,0,0
"06075013002","Census Tract 130.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"013002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013002","Census Tract 130.02",,,,2785,2785,591,865,1182,147,21.22,31.06,42.44,5.28,2785,1963,0,54,374,0,0,394,70.48,0,1.94,13.43,0,0,14.15,1253,334,324,187,0,137,10,919,26.66,25.86,14.92,0,10.93,0.8,73.34,238008,250001,591,0,591,0,100,1253,380,629,201,43,0,0,30.33,50.2,16.04,3.43,0,0
"06075013101","Census Tract 131.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"013101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013101","Census Tract 131.01",,,,3935,3935,345,1695,1333,562,8.77,43.07,33.88,14.28,3935,2584,64,0,992,0,26,269,65.67,1.63,0,25.21,0,0.66,6.84,2343,180,180,70,20,90,0,2163,7.68,7.68,2.99,0.85,3.84,0,92.32,206518,208417,345,0,345,0,100,2343,589,1471,240,29,0,14,25.14,62.78,10.24,1.24,0,0.6
"06075013102","Census Tract 131.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"013102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013102","Census Tract 131.02",,,,2725,2725,316,787,1180,442,11.6,28.88,43.3,16.22,2725,1961,73,0,351,0,84,256,71.96,2.68,0,12.88,0,3.08,9.39,1565,184,171,74,0,97,13,1381,11.76,10.93,4.73,0,6.2,0.83,88.24,250001,250001,316,10,306,3.16,96.84,1565,402,910,186,49,18,0,25.69,58.15,11.88,3.13,1.15,0
"06075013200","Census Tract 132, San Francisco County, California","ca","140","00",,,,"06","075",,,"013200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013200","Census Tract 132",,,,3721,3721,413,957,1549,802,11.1,25.72,41.63,21.55,3721,2480,1,0,794,0,27,419,66.65,0.03,0,21.34,0,0.73,11.26,2209,268,268,68,51,149,0,1941,12.13,12.13,3.08,2.31,6.75,0,87.87,205265,250001,413,0,413,0,100,2209,361,1348,453,34,13,0,16.34,61.02,20.51,1.54,0.59,0
"06075013300","Census Tract 133, San Francisco County, California","ca","140","00",,,,"06","075",,,"013300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013300","Census Tract 133",,,,4160,4160,740,772,1561,1087,17.79,18.56,37.52,26.13,4160,2916,39,0,812,0,38,355,70.1,0.94,0,19.52,0,0.91,8.53,1999,445,440,64,0,376,5,1554,22.26,22.01,3.2,0,18.81,0.25,77.74,177898,250001,740,6,734,0.81,99.19,1999,679,647,540,112,6,15,33.97,32.37,27.01,5.6,0.3,0.75
"06075013401","Census Tract 134.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"013401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013401","Census Tract 134.01",,,,1456,1456,195,587,468,206,13.39,40.32,32.14,14.15,1456,1006,4,4,131,0,31,280,69.09,0.27,0.27,9,0,2.13,19.23,797,102,102,32,18,52,0,695,12.8,12.8,4.02,2.26,6.52,0,87.2,208608,250001,195,0,195,0,100,797,215,392,173,17,0,0,26.98,49.18,21.71,2.13,0,0
"06075013402","Census Tract 134.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"013402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013402","Census Tract 134.02",,,,2302,2302,279,610,987,426,12.12,26.5,42.88,18.51,2302,1609,115,3,398,0,45,132,69.9,5,0.13,17.29,0,1.95,5.73,1205,176,163,98,28,37,13,1029,14.61,13.53,8.13,2.32,3.07,1.08,85.39,170190,250001,279,0,279,0,100,1205,233,757,159,0,56,0,19.34,62.82,13.2,0,4.65,0
"06075013500","Census Tract 135, San Francisco County, California","ca","140","00",,,,"06","075",,,"013500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075013500","Census Tract 135",,,,2544,2544,230,964,930,420,9.04,37.89,36.56,16.51,2544,2011,10,0,263,0,15,245,79.05,0.39,0,10.34,0,0.59,9.63,1614,129,129,45,9,75,0,1485,7.99,7.99,2.79,0.56,4.65,0,92.01,182241,250001,230,0,230,0,100,1614,530,912,165,7,0,0,32.84,56.51,10.22,0.43,0,0
"06075015100","Census Tract 151, San Francisco County, California","ca","140","00",,,,"06","075",,,"015100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015100","Census Tract 151",,,,2840,2840,114,1067,961,698,4.01,37.57,33.84,24.58,2840,1406,118,6,1070,0,25,215,49.51,4.15,0.21,37.68,0,0.88,7.57,1713,110,110,32,0,78,0,1603,6.42,6.42,1.87,0,4.55,0,93.58,170568,226944,114,44,70,38.6,61.4,1713,695,940,61,13,4,0,40.57,54.87,3.56,0.76,0.23,0
"06075015201","Census Tract 152.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"015201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015201","Census Tract 152.01",,,,1532,1532,124,641,496,271,8.09,41.84,32.38,17.69,1532,920,84,0,419,0,0,109,60.05,5.48,0,27.35,0,0,7.11,973,44,14,0,0,14,30,929,4.52,1.44,0,0,1.44,3.08,95.48,113450,165169,124,0,124,0,100,973,484,405,54,30,0,0,49.74,41.62,5.55,3.08,0,0
"06075015202","Census Tract 152.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"015202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015202","Census Tract 152.02",,,,2334,2334,193,921,722,498,8.27,39.46,30.93,21.34,2334,1187,441,0,506,0,23,177,50.86,18.89,0,21.68,0,0.99,7.58,1065,157,106,90,0,16,51,908,14.74,9.95,8.45,0,1.5,4.79,85.26,177533,250001,193,0,193,0,100,1065,307,671,64,23,0,0,28.83,63,6.01,2.16,0,0
"06075015300","Census Tract 153, San Francisco County, California","ca","140","00",,,,"06","075",,,"015300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015300","Census Tract 153",,,,2427,2427,243,1082,699,403,10.01,44.58,28.8,16.6,2427,1605,163,20,298,0,39,302,66.13,6.72,0.82,12.28,0,1.61,12.44,1077,154,154,76,0,78,0,923,14.3,14.3,7.06,0,7.24,0,85.7,215417,250001,243,0,243,0,100,1077,356,487,227,7,0,0,33.05,45.22,21.08,0.65,0,0
"06075015401","Census Tract 154.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"015401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015401","Census Tract 154.01",,,,3035,3035,309,1039,1248,439,10.18,34.23,41.12,14.46,3035,1634,24,0,1008,0,117,252,53.84,0.79,0,33.21,0,3.86,8.3,1632,183,165,36,65,64,18,1449,11.21,10.11,2.21,3.98,3.92,1.1,88.79,173409,239614,305,9,296,2.95,97.05,1632,340,953,246,93,0,0,20.83,58.39,15.07,5.7,0,0
"06075015402","Census Tract 154.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"015402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015402","Census Tract 154.02",,,,2747,2747,457,663,1405,222,16.64,24.14,51.15,8.08,2747,1818,0,0,472,0,125,332,66.18,0,0,17.18,0,4.55,12.09,1331,335,335,77,52,206,0,996,25.17,25.17,5.79,3.91,15.48,0,74.83,207292,250001,457,0,457,0,100,1331,147,766,327,78,0,13,11.04,57.55,24.57,5.86,0,0.98
"06075015500","Census Tract 155, San Francisco County, California","ca","140","00",,,,"06","075",,,"015500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015500","Census Tract 155",,,,3936,3936,168,1390,812,1566,4.27,35.32,20.63,39.79,3936,1788,156,7,1296,0,307,382,45.43,3.96,0.18,32.93,0,7.8,9.71,2250,117,117,24,0,93,0,2133,5.2,5.2,1.07,0,4.13,0,94.8,95909,189077,168,23,145,13.69,86.31,2250,1278,722,233,17,0,0,56.8,32.09,10.36,0.76,0,0
"06075015600","Census Tract 156, San Francisco County, California","ca","140","00",,,,"06","075",,,"015600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075015600","Census Tract 156",,,,2927,2927,229,1034,927,737,7.82,35.33,31.67,25.18,2927,1195,142,36,1135,0,68,351,40.83,4.85,1.23,38.78,0,2.32,11.99,1376,119,119,39,6,74,0,1257,8.65,8.65,2.83,0.44,5.38,0,91.35,89792,130147,229,24,205,10.48,89.52,1376,412,739,166,28,31,0,29.94,53.71,12.06,2.03,2.25,0
