"FIPS","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Workers 16 Years and Over:","Workers 16 Years and Over: Car, Truck, or Van","Workers 16 Years and Over: Drove Alone","Workers 16 Years and Over: Carpooled","Workers 16 Years and Over: Public Transportation (Includes Taxicab)","Workers 16 Years and Over: Motorcycle","Workers 16 Years and Over: Bicycle","Workers 16 Years and Over: Walked","Workers 16 Years and Over: Other Means","Workers 16 Years and Over: Worked At Home","% Workers 16 Years and Over: Car, Truck, or Van","% Workers 16 Years and Over: Drove Alone","% Workers 16 Years and Over: Carpooled","% Workers 16 Years and Over: Public Transportation (Includes Taxicab)","% Workers 16 Years and Over: Motorcycle","% Workers 16 Years and Over: Bicycle","% Workers 16 Years and Over: Walked","% Workers 16 Years and Over: Other Means","% Workers 16 Years and Over: Worked At Home","Total Population","Total Population:","Total Population: Under 18 Years","Total Population: 18 to 34 Years","Total Population: 35 to 64 Years","Total Population: 65 and Over","% Total Population: Under 18 Years","% Total Population: 18 to 34 Years","% Total Population: 35 to 64 Years","% Total Population: 65 and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Occupied Housing Units","Occupied Housing Units: With Related Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","% Occupied Housing Units: No Related Children of the Householder Under 18","Median Household Income (In 2023 Inflation Adjusted Dollars)","Median Family Income (In 2023 Inflation Adjusted Dollars)","Occupied Housing Units","Occupied Housing Units: No Vehicle Available","Occupied Housing Units: 1 Vehicle Available","Occupied Housing Units: 2 Vehicles Available","Occupied Housing Units: 3 Vehicles Available","Occupied Housing Units: 4 Vehicles Available","Occupied Housing Units: 5 or More Vehicles Available","% Occupied Housing Units: No Vehicle Available","% Occupied Housing Units: 1 Vehicle Available","% Occupied Housing Units: 2 Vehicles Available","% Occupied Housing Units: 3 Vehicles Available","% Occupied Housing Units: 4 Vehicles Available","% Occupied Housing Units: 5 or More Vehicles Available"
"06075010701","Census Tract 107.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"010701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075010701","Census Tract 107.01",,,,1280,92,92,0,578,0,0,337,31,242,7.19,7.19,0,45.16,0,0,26.33,2.42,18.91,3280,3280,175,406,1412,1287,5.34,12.38,43.05,39.24,3280,192,0,0,3039,0,10,39,5.85,0,0,92.65,0,0.3,1.19,3280,3248,160,0,0,3039,0,10,39,32,32,0,0,0,0,0,0,99.02,4.88,0,0,92.65,0,0.3,1.19,0.98,0.98,0,0,0,0,0,0,1834,165,165,0,0,165,0,1669,9,9,0,0,9,0,91,27531,32732,1834,1547,260,27,0,0,0,84.35,14.18,1.47,0,0,0
"06075010702","Census Tract 107.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"010702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075010702","Census Tract 107.02",,,,799,123,82,41,185,0,0,235,50,206,15.39,10.26,5.13,23.15,0,0,29.41,6.26,25.78,1380,1380,170,326,648,236,12.32,23.62,46.96,17.1,1380,357,0,37,692,0,197,97,25.87,0,2.68,50.14,0,14.28,7.03,1380,1137,348,0,0,692,0,0,97,243,9,0,37,0,0,197,0,82.39,25.22,0,0,50.14,0,0,7.03,17.61,0.65,0,2.68,0,0,14.28,0,674,116,116,51,0,65,0,558,17.21,17.21,7.57,0,9.64,0,82.79,80472,,674,311,280,83,0,0,0,46.14,41.54,12.31,0,0,0
"06075010800","Census Tract 108, San Francisco County, California","ca","140","00",,,,"06","075",,,"010800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075010800","Census Tract 108",,,,3020,667,558,109,617,0,58,873,0,805,22.09,18.48,3.61,20.43,0,1.92,28.91,0,26.66,4334,4334,86,1417,1833,998,1.98,32.69,42.29,23.03,4334,2089,377,0,1416,0,201,251,48.2,8.7,0,32.67,0,4.64,5.79,4334,4114,2012,377,0,1416,0,97,212,220,77,0,0,0,0,104,39,94.92,46.42,8.7,0,32.67,0,2.24,4.89,5.08,1.78,0,0,0,0,2.4,0.9,2382,67,46,0,0,46,21,2315,2.81,1.93,0,0,1.93,0.88,97.19,150298,199219,2382,684,1203,423,72,0,0,28.72,50.5,17.76,3.02,0,0
"06075010901","Census Tract 109.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"010901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075010901","Census Tract 109.01",,,,1567,478,431,47,393,0,59,312,80,245,30.5,27.5,3,25.08,0,3.77,19.91,5.11,15.63,2069,2069,131,969,656,313,6.33,46.83,31.71,15.13,2069,1400,9,27,364,0,25,244,67.67,0.43,1.3,17.59,0,1.21,11.79,2069,1732,1234,9,0,364,0,25,100,337,166,0,27,0,0,0,144,83.71,59.64,0.43,0,17.59,0,1.21,4.83,16.29,8.02,0,1.3,0,0,0,6.96,1071,69,69,18,23,28,0,1002,6.44,6.44,1.68,2.15,2.61,0,93.56,190139,250001,1071,400,481,136,54,0,0,37.35,44.91,12.7,5.04,0,0
"06075010902","Census Tract 109.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"010902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075010902","Census Tract 109.02",,,,1938,449,345,104,268,0,141,147,17,916,23.17,17.8,5.37,13.83,0,7.28,7.59,0.88,47.27,2568,2568,171,1111,881,405,6.66,43.26,34.31,15.77,2568,1723,0,0,407,0,96,342,67.1,0,0,15.85,0,3.74,13.32,2568,2158,1591,0,0,407,0,0,160,410,132,0,0,0,0,96,182,84.03,61.95,0,0,15.85,0,0,6.23,15.97,5.14,0,0,0,0,3.74,7.09,1452,125,125,12,0,113,0,1327,8.61,8.61,0.83,0,7.78,0,91.39,141591,179297,1452,889,436,111,16,0,0,61.23,30.03,7.64,1.1,0,0
"06075011001","Census Tract 110.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"011001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011001","Census Tract 110.01",,,,1563,323,261,62,429,0,39,210,0,562,20.67,16.7,3.97,27.45,0,2.5,13.44,0,35.96,2327,2327,100,894,853,480,4.3,38.42,36.66,20.63,2327,1491,0,0,781,0,45,10,64.07,0,0,33.56,0,1.93,0.43,2327,2271,1468,0,0,781,0,12,10,56,23,0,0,0,0,33,0,97.59,63.09,0,0,33.56,0,0.52,0.43,2.41,0.99,0,0,0,0,1.42,0,1405,103,103,84,0,19,0,1302,7.33,7.33,5.98,0,1.35,0,92.67,117750,,1405,714,499,148,44,0,0,50.82,35.52,10.53,3.13,0,0
"06075011002","Census Tract 110.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"011002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011002","Census Tract 110.02",,,,1219,302,229,73,245,0,0,348,23,301,24.77,18.79,5.99,20.1,0,0,28.55,1.89,24.69,1755,1755,123,589,793,250,7.01,33.56,45.19,14.25,1755,725,0,0,695,0,122,213,41.31,0,0,39.6,0,6.95,12.14,1755,1491,686,0,0,695,0,0,110,264,39,0,0,0,0,122,103,84.96,39.09,0,0,39.6,0,0,6.27,15.04,2.22,0,0,0,0,6.95,5.87,1129,93,93,23,0,70,0,1036,8.24,8.24,2.04,0,6.2,0,91.76,155575,156714,1129,382,648,99,0,0,0,33.84,57.4,8.77,0,0,0
"06075011101","Census Tract 111.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"011101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011101","Census Tract 111.01",,,,1666,295,278,17,429,0,52,341,117,432,17.71,16.69,1.02,25.75,0,3.12,20.47,7.02,25.93,2470,2470,140,835,1002,493,5.67,33.81,40.57,19.96,2470,1236,76,0,967,0,18,173,50.04,3.08,0,39.15,0,0.73,7,2470,2230,1100,76,0,967,0,0,87,240,136,0,0,0,0,18,86,90.28,44.53,3.08,0,39.15,0,0,3.52,9.72,5.51,0,0,0,0,0.73,3.48,1473,87,73,32,14,27,14,1386,5.91,4.96,2.17,0.95,1.83,0.95,94.09,112418,121820,1473,798,590,85,0,0,0,54.18,40.05,5.77,0,0,0
"06075011102","Census Tract 111.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"011102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011102","Census Tract 111.02",,,,1411,123,123,0,398,0,29,556,57,248,8.72,8.72,0,28.21,0,2.06,39.4,4.04,17.58,2205,2205,116,854,830,405,5.26,38.73,37.64,18.37,2205,731,244,5,894,0,203,128,33.15,11.07,0.23,40.54,0,9.21,5.8,2205,1960,715,244,0,894,0,0,107,245,16,0,5,0,0,203,21,88.89,32.43,11.07,0,40.54,0,0,4.85,11.11,0.73,0,0.23,0,0,9.21,0.95,1312,93,93,60,0,33,0,1219,7.09,7.09,4.57,0,2.52,0,92.91,101976,151461,1312,951,344,17,0,0,0,72.48,26.22,1.3,0,0,0
"06075011200","Census Tract 112, San Francisco County, California","ca","140","00",,,,"06","075",,,"011200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011200","Census Tract 112",,,,1568,323,274,49,288,0,0,401,10,546,20.6,17.47,3.12,18.37,0,0,25.57,0.64,34.82,2678,2678,166,877,949,686,6.2,32.75,35.44,25.62,2678,1382,50,0,974,0,55,217,51.61,1.87,0,36.37,0,2.05,8.1,2678,2621,1348,50,0,974,0,55,194,57,34,0,0,0,0,0,23,97.87,50.34,1.87,0,36.37,0,2.05,7.24,2.13,1.27,0,0,0,0,0,0.86,1633,120,120,45,17,58,0,1513,7.35,7.35,2.76,1.04,3.55,0,92.65,118347,183182,1633,927,560,136,10,0,0,56.77,34.29,8.33,0.61,0,0
"06075011300","Census Tract 113, San Francisco County, California","ca","140","00",,,,"06","075",,,"011300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011300","Census Tract 113",,,,1245,139,121,18,212,10,0,468,13,403,11.16,9.72,1.45,17.03,0.8,0,37.59,1.04,32.37,2518,2518,157,770,853,738,6.24,30.58,33.88,29.31,2518,563,48,0,1797,0,13,97,22.36,1.91,0,71.37,0,0.52,3.85,2518,2418,488,48,0,1795,0,0,87,100,75,0,0,2,0,13,10,96.03,19.38,1.91,0,71.29,0,0,3.46,3.97,2.98,0,0,0.08,0,0.52,0.4,1333,100,87,0,0,87,13,1233,7.5,6.53,0,0,6.53,0.98,92.5,35507,36588,1333,854,422,49,8,0,0,64.07,31.66,3.68,0.6,0,0
"06075011700","Census Tract 117, San Francisco County, California","ca","140","00",,,,"06","075",,,"011700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011700","Census Tract 117",,,,1019,132,97,35,193,0,0,469,25,200,12.95,9.52,3.43,18.94,0,0,46.03,2.45,19.63,1947,1947,207,276,1152,312,10.63,14.18,59.17,16.02,1947,841,57,0,633,0,146,270,43.19,2.93,0,32.51,0,7.5,13.87,1947,1659,825,57,0,633,0,3,141,288,16,0,0,0,0,143,129,85.21,42.37,2.93,0,32.51,0,0.15,7.24,14.79,0.82,0,0,0,0,7.34,6.63,1111,150,150,64,0,86,0,961,13.5,13.5,5.76,0,7.74,0,86.5,51964,98398,1111,830,248,16,0,17,0,74.71,22.32,1.44,0,1.53,0
"06075011800","Census Tract 118, San Francisco County, California","ca","140","00",,,,"06","075",,,"011800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011800","Census Tract 118",,,,704,98,35,63,214,0,1,251,6,134,13.92,4.97,8.95,30.4,0,0.14,35.65,0.85,19.03,1635,1635,134,383,637,481,8.2,23.43,38.96,29.42,1635,136,30,0,1373,0,6,90,8.32,1.83,0,83.98,0,0.37,5.5,1635,1599,122,30,0,1373,0,0,74,36,14,0,0,0,0,6,16,97.8,7.46,1.83,0,83.98,0,0,4.53,2.2,0.86,0,0,0,0,0.37,0.98,716,90,63,1,0,62,27,626,12.57,8.8,0.14,0,8.66,3.77,87.43,43833,50033,716,533,151,23,9,0,0,74.44,21.09,3.21,1.26,0,0
"06075011901","Census Tract 119.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"011901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011901","Census Tract 119.01",,,,1521,186,163,23,368,0,16,530,55,366,12.23,10.72,1.51,24.19,0,1.05,34.85,3.62,24.06,2084,2084,152,754,864,314,7.29,36.18,41.46,15.07,2084,942,57,0,645,11,240,189,45.2,2.74,0,30.95,0.53,11.52,9.07,2084,1703,846,57,0,645,11,9,135,381,96,0,0,0,0,231,54,81.72,40.6,2.74,0,30.95,0.53,0.43,6.48,18.28,4.61,0,0,0,0,11.08,2.59,1217,94,78,63,5,10,16,1123,7.72,6.41,5.18,0.41,0.82,1.31,92.28,101827,214628,1217,796,398,11,12,0,0,65.41,32.7,0.9,0.99,0,0
"06075011902","Census Tract 119.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"011902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075011902","Census Tract 119.02",,,,1606,188,188,0,288,0,0,604,30,496,11.71,11.71,0,17.93,0,0,37.61,1.87,30.88,2732,2732,93,1074,984,581,3.4,39.31,36.02,21.27,2732,1204,69,9,975,0,333,142,44.07,2.53,0.33,35.69,0,12.19,5.2,2732,2361,1138,69,0,975,0,51,128,371,66,0,9,0,0,282,14,86.42,41.65,2.53,0,35.69,0,1.87,4.69,13.58,2.42,0,0.33,0,0,10.32,0.51,1678,72,72,31,15,26,0,1606,4.29,4.29,1.85,0.89,1.55,0,95.71,77241,51563,1678,1152,384,130,12,0,0,68.65,22.88,7.75,0.72,0,0
"06075012001","Census Tract 120.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012001","Census Tract 120.01",,,,1217,174,123,51,133,11,31,394,56,418,14.3,10.11,4.19,10.93,0.9,2.55,32.37,4.6,34.35,1738,1738,114,685,719,220,6.56,39.41,41.37,12.66,1738,665,12,0,330,0,257,474,38.26,0.69,0,18.99,0,14.79,27.27,1738,1478,660,12,0,330,0,187,289,260,5,0,0,0,0,70,185,85.04,37.97,0.69,0,18.99,0,10.76,16.63,14.96,0.29,0,0,0,0,4.03,10.64,1004,56,56,56,0,0,0,948,5.58,5.58,5.58,0,0,0,94.42,91040,,1004,602,260,12,130,0,0,59.96,25.9,1.2,12.95,0,0
"06075012002","Census Tract 120.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012002","Census Tract 120.02",,,,1191,116,106,10,289,10,201,353,0,222,9.74,8.9,0.84,24.27,0.84,16.88,29.64,0,18.64,2035,2035,75,860,899,201,3.69,42.26,44.18,9.88,2035,652,157,0,703,0,201,322,32.04,7.71,0,34.55,0,9.88,15.82,2035,1489,529,143,0,692,0,0,125,546,123,14,0,11,0,201,197,73.17,26,7.03,0,34,0,0,6.14,26.83,6.04,0.69,0,0.54,0,9.88,9.68,1359,36,36,24,0,12,0,1323,2.65,2.65,1.77,0,0.88,0,97.35,71619,95833,1359,874,465,20,0,0,0,64.31,34.22,1.47,0,0,0
"06075012100","Census Tract 121, San Francisco County, California","ca","140","00",,,,"06","075",,,"012100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012100","Census Tract 121",,,,2296,306,232,74,582,0,64,904,38,402,13.33,10.1,3.22,25.35,0,2.79,39.37,1.66,17.51,3250,3250,54,1314,1441,441,1.66,40.43,44.34,13.57,3250,1626,75,2,935,0,254,358,50.03,2.31,0.06,28.77,0,7.82,11.02,3250,2643,1425,37,0,935,0,5,241,607,201,38,2,0,0,249,117,81.32,43.85,1.14,0,28.77,0,0.15,7.42,18.68,6.18,1.17,0.06,0,0,7.66,3.6,2080,27,10,10,0,0,17,2053,1.3,0.48,0.48,0,0,0.82,98.7,92059,127762,2080,1535,545,0,0,0,0,73.8,26.2,0,0,0,0
"06075012202","Census Tract 122.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012202","Census Tract 122.02",,,,1263,115,86,29,455,16,0,409,36,232,9.11,6.81,2.3,36.03,1.27,0,32.38,2.85,18.37,3017,3017,205,651,1537,624,6.79,21.58,50.94,20.68,3017,1178,407,82,765,0,379,206,39.05,13.49,2.72,25.36,0,12.56,6.83,3017,2484,1104,407,64,765,0,7,137,533,74,0,18,0,0,372,69,82.33,36.59,13.49,2.12,25.36,0,0.23,4.54,17.67,2.45,0,0.6,0,0,12.33,2.29,1488,140,64,50,14,0,76,1348,9.41,4.3,3.36,0.94,0,5.11,90.59,54650,83750,1488,1054,414,20,0,0,0,70.83,27.82,1.34,0,0,0
"06075012203","Census Tract 122.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"012203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012203","Census Tract 122.03",,,,651,62,62,0,264,97,0,212,0,16,9.52,9.52,0,40.55,14.9,0,32.57,0,2.46,1895,1895,251,232,1032,380,13.25,12.24,54.46,20.05,1895,1150,138,91,341,0,32,143,60.69,7.28,4.8,17.99,0,1.69,7.55,1895,1613,1075,138,9,341,0,32,18,282,75,0,82,0,0,0,125,85.12,56.73,7.28,0.47,17.99,0,1.69,0.95,14.88,3.96,0,4.33,0,0,0,6.6,1081,163,118,33,0,85,45,918,15.08,10.92,3.05,0,7.86,4.16,84.92,22982,,1081,876,164,41,0,0,0,81.04,15.17,3.79,0,0,0
"06075012204","Census Tract 122.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"012204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012204","Census Tract 122.04",,,,1489,211,82,129,344,0,140,471,0,323,14.17,5.51,8.66,23.1,0,9.4,31.63,0,21.69,2389,2389,214,750,1118,307,8.96,31.39,46.8,12.85,2389,1137,0,18,734,0,56,444,47.59,0,0.75,30.72,0,2.34,18.59,2389,1940,1003,0,0,734,0,0,203,449,134,0,18,0,0,56,241,81.21,41.98,0,0,30.72,0,0,8.5,18.79,5.61,0,0.75,0,0,2.34,10.09,1566,181,181,13,14,154,0,1385,11.56,11.56,0.83,0.89,9.83,0,88.44,65217,117519,1566,1232,303,21,0,0,10,78.67,19.35,1.34,0,0,0.64
"06075012301","Census Tract 123.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"012301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012301","Census Tract 123.01",,,,652,58,45,13,229,0,31,276,0,58,8.9,6.9,1.99,35.12,0,4.75,42.33,0,8.9,1766,1766,101,321,792,552,5.72,18.18,44.85,31.26,1766,706,222,21,456,27,250,84,39.98,12.57,1.19,25.82,1.53,14.16,4.76,1766,1396,657,196,0,456,0,31,56,370,49,26,21,0,27,219,28,79.05,37.2,11.1,0,25.82,0,1.76,3.17,20.95,2.77,1.47,1.19,0,1.53,12.4,1.59,1311,31,31,0,12,19,0,1280,2.36,2.36,0,0.92,1.45,0,97.64,24284,68512,1311,1161,139,11,0,0,0,88.56,10.6,0.84,0,0,0
"06075012302","Census Tract 123.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"012302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012302","Census Tract 123.02",,,,1563,140,140,0,388,0,38,715,0,282,8.96,8.96,0,24.82,0,2.43,45.75,0,18.04,2586,2586,108,981,1197,300,4.18,37.94,46.29,11.6,2586,1159,189,60,718,0,222,238,44.82,7.31,2.32,27.76,0,8.58,9.2,2586,2155,1064,189,25,718,0,62,97,431,95,0,35,0,0,160,141,83.33,41.14,7.31,0.97,27.76,0,2.4,3.75,16.67,3.67,0,1.35,0,0,6.19,5.45,1886,64,64,64,0,0,0,1822,3.39,3.39,3.39,0,0,0,96.61,55741,81375,1886,1606,188,62,0,0,30,85.15,9.97,3.29,0,0,1.59
"06075012403","Census Tract 124.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"012403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012403","Census Tract 124.03",,,,1366,347,267,80,555,41,13,214,61,135,25.4,19.55,5.86,40.63,3,0.95,15.67,4.47,9.88,2696,2696,355,548,1417,376,13.17,20.33,52.56,13.95,2696,254,74,38,1435,0,579,316,9.42,2.74,1.41,53.23,0,21.48,11.72,2696,1916,254,74,0,1418,0,137,33,780,0,0,38,17,0,442,283,71.07,9.42,2.74,0,52.6,0,5.08,1.22,28.93,0,0,1.41,0.63,0,16.39,10.5,1181,192,154,13,12,129,38,989,16.26,13.04,1.1,1.02,10.92,3.22,83.74,46185,71592,1181,833,285,63,0,0,0,70.53,24.13,5.33,0,0,0
"06075012404","Census Tract 124.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"012404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012404","Census Tract 124.04",,,,1341,291,261,30,497,0,126,372,55,0,21.7,19.46,2.24,37.06,0,9.4,27.74,4.1,0,2587,2587,86,626,1497,378,3.32,24.2,57.87,14.61,2587,923,185,94,662,0,630,93,35.68,7.15,3.63,25.59,0,24.35,3.59,2587,1590,783,127,0,602,0,0,78,997,140,58,94,60,0,630,15,61.46,30.27,4.91,0,23.27,0,0,3.02,38.54,5.41,2.24,3.63,2.32,0,24.35,0.58,1499,49,38,0,0,38,11,1450,3.27,2.54,0,0,2.54,0.73,96.73,35074,76196,1499,1182,236,32,22,0,27,78.85,15.74,2.13,1.47,0,1.8
"06075012405","Census Tract 124.05, San Francisco County, California","ca","140","00",,,,"06","075",,,"012405",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012405","Census Tract 124.05",,,,2662,362,353,9,732,0,49,534,0,985,13.6,13.26,0.34,27.5,0,1.84,20.06,0,37,3878,3878,391,1885,1471,131,10.08,48.61,37.93,3.38,3878,1444,614,82,715,0,94,929,37.24,15.83,2.11,18.44,0,2.42,23.96,3878,3031,1337,614,0,715,0,0,365,847,107,0,82,0,0,94,564,78.16,34.48,15.83,0,18.44,0,0,9.41,21.84,2.76,0,2.11,0,0,2.42,14.54,2513,236,158,75,0,83,78,2277,9.39,6.29,2.98,0,3.3,3.1,90.61,107311,89551,2513,1714,670,95,34,0,0,68.21,26.66,3.78,1.35,0,0
"06075012406","Census Tract 124.06, San Francisco County, California","ca","140","00",,,,"06","075",,,"012406",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075012406","Census Tract 124.06",,,,614,106,95,11,135,0,30,230,0,113,17.26,15.47,1.79,21.99,0,4.89,37.46,0,18.4,1358,1358,0,284,686,388,0,20.91,50.52,28.57,1358,522,111,0,437,0,231,57,38.44,8.17,0,32.18,0,17.01,4.2,1358,1085,509,111,0,437,0,17,11,273,13,0,0,0,0,214,46,79.9,37.48,8.17,0,32.18,0,1.25,0.81,20.1,0.96,0,0,0,0,15.76,3.39,947,0,0,0,0,0,0,947,0,0,0,0,0,0,100,26132,,947,719,214,14,0,0,0,75.92,22.6,1.48,0,0,0
