trip_id,stop_id_1,stop_id_2,arrival_time_1,arrival_time_2,time_difference
11722002,5342,5352,1900-01-01 07:12:42,1900-01-01 07:12:53,0 days 00:00:11
11722110,5342,5352,1900-01-01 07:12:42,1900-01-01 07:12:53,0 days 00:00:11
11722001,5342,5352,1900-01-01 07:27:42,1900-01-01 07:27:53,0 days 00:00:11
11722111,5342,5352,1900-01-01 07:27:42,1900-01-01 07:27:53,0 days 00:00:11
11722115,5342,5352,1900-01-01 08:24:45,1900-01-01 08:24:57,0 days 00:00:12
11722114,5342,5352,1900-01-01 08:12:45,1900-01-01 08:12:57,0 days 00:00:12
11722112,5342,5352,1900-01-01 07:42:45,1900-01-01 07:42:57,0 days 00:00:12
11722010,5342,5352,1900-01-01 08:12:45,1900-01-01 08:12:57,0 days 00:00:12
11722011,5342,5352,1900-01-01 08:24:45,1900-01-01 08:24:57,0 days 00:00:12
11722113,5342,5352,1900-01-01 07:57:45,1900-01-01 07:57:57,0 days 00:00:12
11721999,5342,5352,1900-01-01 07:57:45,1900-01-01 07:57:57,0 days 00:00:12
11722000,5342,5352,1900-01-01 07:42:45,1900-01-01 07:42:57,0 days 00:00:12
11722027,5351,5341,1900-01-01 08:07:59,1900-01-01 08:08:12,0 days 00:00:13
11722023,5351,5341,1900-01-01 07:06:59,1900-01-01 07:07:12,0 days 00:00:13
11722025,5351,5341,1900-01-01 07:36:59,1900-01-01 07:37:12,0 days 00:00:13
11721628,5351,5341,1900-01-01 07:12:59,1900-01-01 07:13:12,0 days 00:00:13
11722026,5351,5341,1900-01-01 07:52:59,1900-01-01 07:53:12,0 days 00:00:13
11721627,5351,5341,1900-01-01 07:02:59,1900-01-01 07:03:12,0 days 00:00:13
11722024,5351,5341,1900-01-01 07:21:59,1900-01-01 07:22:12,0 days 00:00:13
11722028,5351,5341,1900-01-01 08:24:59,1900-01-01 08:25:12,0 days 00:00:13
11721897,5351,5341,1900-01-01 08:24:59,1900-01-01 08:25:12,0 days 00:00:13
11721901,5351,5341,1900-01-01 07:21:59,1900-01-01 07:22:12,0 days 00:00:13
11721902,5351,5341,1900-01-01 07:06:59,1900-01-01 07:07:12,0 days 00:00:13
11721749,5342,5352,1900-01-01 07:06:49,1900-01-01 07:07:02,0 days 00:00:13
11721900,5351,5341,1900-01-01 07:36:59,1900-01-01 07:37:12,0 days 00:00:13
11721899,5351,5341,1900-01-01 07:52:59,1900-01-01 07:53:12,0 days 00:00:13
11721629,5351,5341,1900-01-01 07:21:59,1900-01-01 07:22:12,0 days 00:00:13
11721898,5351,5341,1900-01-01 08:07:59,1900-01-01 08:08:12,0 days 00:00:13
11721752,5342,5352,1900-01-01 07:31:53,1900-01-01 07:32:07,0 days 00:00:14
11721753,5342,5352,1900-01-01 07:39:53,1900-01-01 07:40:07,0 days 00:00:14
11721751,5342,5352,1900-01-01 07:22:53,1900-01-01 07:23:07,0 days 00:00:14
11721630,5351,5341,1900-01-01 07:31:53,1900-01-01 07:32:07,0 days 00:00:14
11721631,5351,5341,1900-01-01 07:39:53,1900-01-01 07:40:07,0 days 00:00:14
11721754,5342,5352,1900-01-01 07:47:53,1900-01-01 07:48:07,0 days 00:00:14
11721750,5342,5352,1900-01-01 07:14:53,1900-01-01 07:15:07,0 days 00:00:14
11721755,5342,5352,1900-01-01 07:55:53,1900-01-01 07:56:07,0 days 00:00:14
11721756,5342,5352,1900-01-01 08:03:56,1900-01-01 08:04:11,0 days 00:00:15
11721757,5342,5352,1900-01-01 08:11:56,1900-01-01 08:12:11,0 days 00:00:15
11721759,5342,5352,1900-01-01 08:27:56,1900-01-01 08:28:11,0 days 00:00:15
11721758,5342,5352,1900-01-01 08:19:56,1900-01-01 08:20:11,0 days 00:00:15
11721633,5351,5341,1900-01-01 08:05:47,1900-01-01 08:06:03,0 days 00:00:16
11721736,5351,5341,1900-01-01 07:48:47,1900-01-01 07:49:03,0 days 00:00:16
11721635,5351,5341,1900-01-01 08:22:47,1900-01-01 08:23:03,0 days 00:00:16
11721632,5351,5341,1900-01-01 07:56:47,1900-01-01 07:57:03,0 days 00:00:16
11721634,5351,5341,1900-01-01 08:13:47,1900-01-01 08:14:03,0 days 00:00:16
11732038,5344,5351,1900-01-01 08:16:29,1900-01-01 08:16:47,0 days 00:00:18
11731966,5340,5344,1900-01-01 07:36:11,1900-01-01 07:36:29,0 days 00:00:18
11731966,5344,5351,1900-01-01 07:36:29,1900-01-01 07:36:47,0 days 00:00:18
11731888,5344,5351,1900-01-01 07:36:29,1900-01-01 07:36:47,0 days 00:00:18
11731887,5344,5351,1900-01-01 07:56:29,1900-01-01 07:56:47,0 days 00:00:18
11731887,5340,5344,1900-01-01 07:56:11,1900-01-01 07:56:29,0 days 00:00:18
11732041,5344,5351,1900-01-01 07:16:29,1900-01-01 07:16:47,0 days 00:00:18
11731967,5340,5344,1900-01-01 07:16:11,1900-01-01 07:16:29,0 days 00:00:18
11731886,5344,5351,1900-01-01 08:16:29,1900-01-01 08:16:47,0 days 00:00:18
11732041,5340,5344,1900-01-01 07:16:11,1900-01-01 07:16:29,0 days 00:00:18
11731886,5340,5344,1900-01-01 08:16:11,1900-01-01 08:16:29,0 days 00:00:18
11731967,5344,5351,1900-01-01 07:16:29,1900-01-01 07:16:47,0 days 00:00:18
11722002,5337,5342,1900-01-01 07:12:24,1900-01-01 07:12:42,0 days 00:00:18
11731965,5344,5351,1900-01-01 07:56:29,1900-01-01 07:56:47,0 days 00:00:18
11722111,5337,5342,1900-01-01 07:27:24,1900-01-01 07:27:42,0 days 00:00:18
11731965,5340,5344,1900-01-01 07:56:11,1900-01-01 07:56:29,0 days 00:00:18
11731888,5340,5344,1900-01-01 07:36:11,1900-01-01 07:36:29,0 days 00:00:18
11722110,5337,5342,1900-01-01 07:12:24,1900-01-01 07:12:42,0 days 00:00:18
11731853,5344,5351,1900-01-01 07:16:29,1900-01-01 07:16:47,0 days 00:00:18
11731964,5344,5351,1900-01-01 08:16:29,1900-01-01 08:16:47,0 days 00:00:18
11731964,5340,5344,1900-01-01 08:16:11,1900-01-01 08:16:29,0 days 00:00:18
11732040,5340,5344,1900-01-01 07:36:11,1900-01-01 07:36:29,0 days 00:00:18
11731853,5340,5344,1900-01-01 07:16:11,1900-01-01 07:16:29,0 days 00:00:18
11732039,5340,5344,1900-01-01 07:56:11,1900-01-01 07:56:29,0 days 00:00:18
11732038,5340,5344,1900-01-01 08:16:11,1900-01-01 08:16:29,0 days 00:00:18
11732040,5344,5351,1900-01-01 07:36:29,1900-01-01 07:36:47,0 days 00:00:18
11722001,5337,5342,1900-01-01 07:27:24,1900-01-01 07:27:42,0 days 00:00:18
11732039,5344,5351,1900-01-01 07:56:29,1900-01-01 07:56:47,0 days 00:00:18
11722114,5337,5342,1900-01-01 08:12:26,1900-01-01 08:12:45,0 days 00:00:19
11722112,5337,5342,1900-01-01 07:42:26,1900-01-01 07:42:45,0 days 00:00:19
11722000,5337,5342,1900-01-01 07:42:26,1900-01-01 07:42:45,0 days 00:00:19
11722010,5337,5342,1900-01-01 08:12:26,1900-01-01 08:12:45,0 days 00:00:19
11722113,5337,5342,1900-01-01 07:57:26,1900-01-01 07:57:45,0 days 00:00:19
11722011,5337,5342,1900-01-01 08:24:26,1900-01-01 08:24:45,0 days 00:00:19
11721999,5337,5342,1900-01-01 07:57:26,1900-01-01 07:57:45,0 days 00:00:19
11722115,5337,5342,1900-01-01 08:24:26,1900-01-01 08:24:45,0 days 00:00:19
11731888,5351,5352,1900-01-01 07:36:47,1900-01-01 07:37:07,0 days 00:00:20
11731886,5351,5352,1900-01-01 08:16:47,1900-01-01 08:17:07,0 days 00:00:20
11731853,5351,5352,1900-01-01 07:16:47,1900-01-01 07:17:07,0 days 00:00:20
11731887,5351,5352,1900-01-01 07:56:47,1900-01-01 07:57:07,0 days 00:00:20
11721749,5337,5342,1900-01-01 07:06:28,1900-01-01 07:06:49,0 days 00:00:21
11721751,5337,5342,1900-01-01 07:22:30,1900-01-01 07:22:53,0 days 00:00:23
11721750,5337,5342,1900-01-01 07:14:30,1900-01-01 07:14:53,0 days 00:00:23
11721755,5337,5342,1900-01-01 07:55:30,1900-01-01 07:55:53,0 days 00:00:23
11721752,5337,5342,1900-01-01 07:31:30,1900-01-01 07:31:53,0 days 00:00:23
11721754,5337,5342,1900-01-01 07:47:30,1900-01-01 07:47:53,0 days 00:00:23
11721753,5337,5342,1900-01-01 07:39:30,1900-01-01 07:39:53,0 days 00:00:23
11730737,6806,6820,1900-01-01 07:43:36,1900-01-01 07:44:00,0 days 00:00:24
11730738,6806,6820,1900-01-01 07:33:36,1900-01-01 07:34:00,0 days 00:00:24
11730736,6806,6820,1900-01-01 07:55:36,1900-01-01 07:56:00,0 days 00:00:24
11730735,6806,6820,1900-01-01 08:03:36,1900-01-01 08:04:00,0 days 00:00:24
11721757,5337,5342,1900-01-01 08:11:32,1900-01-01 08:11:56,0 days 00:00:24
11721756,5337,5342,1900-01-01 08:03:32,1900-01-01 08:03:56,0 days 00:00:24
11730909,6806,6820,1900-01-01 07:43:36,1900-01-01 07:44:00,0 days 00:00:24
11730317,6806,6820,1900-01-01 07:15:36,1900-01-01 07:16:00,0 days 00:00:24
11730911,6806,6820,1900-01-01 08:03:36,1900-01-01 08:04:00,0 days 00:00:24
11730327,6806,6820,1900-01-01 08:15:36,1900-01-01 08:16:00,0 days 00:00:24
11730912,6806,6820,1900-01-01 08:12:36,1900-01-01 08:13:00,0 days 00:00:24
11730908,6806,6820,1900-01-01 07:33:36,1900-01-01 07:34:00,0 days 00:00:24
11730913,6806,6820,1900-01-01 08:22:36,1900-01-01 08:23:00,0 days 00:00:24
11730326,6806,6820,1900-01-01 08:10:36,1900-01-01 08:11:00,0 days 00:00:24
11730328,6806,6820,1900-01-01 08:22:36,1900-01-01 08:23:00,0 days 00:00:24
11721759,5337,5342,1900-01-01 08:27:32,1900-01-01 08:27:56,0 days 00:00:24
11730907,6806,6820,1900-01-01 07:21:36,1900-01-01 07:22:00,0 days 00:00:24
11730329,6806,6820,1900-01-01 08:28:36,1900-01-01 08:29:00,0 days 00:00:24
11730325,6806,6820,1900-01-01 08:05:36,1900-01-01 08:06:00,0 days 00:00:24
11730906,6806,6820,1900-01-01 07:19:36,1900-01-01 07:20:00,0 days 00:00:24
11730905,6806,6820,1900-01-01 07:07:36,1900-01-01 07:08:00,0 days 00:00:24
11730324,6806,6820,1900-01-01 07:59:36,1900-01-01 08:00:00,0 days 00:00:24
11730323,6806,6820,1900-01-01 07:54:36,1900-01-01 07:55:00,0 days 00:00:24
11721758,5337,5342,1900-01-01 08:19:32,1900-01-01 08:19:56,0 days 00:00:24
11730322,6806,6820,1900-01-01 07:49:36,1900-01-01 07:50:00,0 days 00:00:24
11730321,6806,6820,1900-01-01 07:42:36,1900-01-01 07:43:00,0 days 00:00:24
11730748,6806,6820,1900-01-01 07:19:36,1900-01-01 07:20:00,0 days 00:00:24
11730320,6806,6820,1900-01-01 07:37:36,1900-01-01 07:38:00,0 days 00:00:24
11730319,6806,6820,1900-01-01 07:26:36,1900-01-01 07:27:00,0 days 00:00:24
11730910,6806,6820,1900-01-01 07:55:36,1900-01-01 07:56:00,0 days 00:00:24
11730318,6806,6820,1900-01-01 07:21:36,1900-01-01 07:22:00,0 days 00:00:24
11730466,6806,6820,1900-01-01 07:08:36,1900-01-01 07:09:00,0 days 00:00:24
11730739,6806,6820,1900-01-01 07:21:36,1900-01-01 07:22:00,0 days 00:00:24
11730316,6806,6820,1900-01-01 07:01:36,1900-01-01 07:02:00,0 days 00:00:24
11730740,6806,6820,1900-01-01 07:07:36,1900-01-01 07:08:00,0 days 00:00:24
11730467,6806,6820,1900-01-01 07:31:36,1900-01-01 07:32:00,0 days 00:00:24
11730733,6806,6820,1900-01-01 08:22:36,1900-01-01 08:23:00,0 days 00:00:24
11732716,6142,6144,1900-01-01 08:07:47,1900-01-01 08:08:11,0 days 00:00:24
11732715,6142,6144,1900-01-01 08:27:47,1900-01-01 08:28:11,0 days 00:00:24
11732798,6142,6144,1900-01-01 08:07:47,1900-01-01 08:08:11,0 days 00:00:24
11724776,3560,3551,1900-01-01 08:21:00,1900-01-01 08:21:24,0 days 00:00:24
11730734,6806,6820,1900-01-01 08:12:36,1900-01-01 08:13:00,0 days 00:00:24
11732799,6142,6144,1900-01-01 08:27:47,1900-01-01 08:28:11,0 days 00:00:24
11725004,3560,3551,1900-01-01 08:21:00,1900-01-01 08:21:24,0 days 00:00:24
11722111,5352,5343,1900-01-01 07:27:53,1900-01-01 07:28:18,0 days 00:00:25
11732835,6147,6145,1900-01-01 08:17:35,1900-01-01 08:18:00,0 days 00:00:25
11732765,6147,6145,1900-01-01 08:17:35,1900-01-01 08:18:00,0 days 00:00:25
11722110,5352,5343,1900-01-01 07:12:53,1900-01-01 07:13:18,0 days 00:00:25
11722002,5352,5343,1900-01-01 07:12:53,1900-01-01 07:13:18,0 days 00:00:25
11722001,5352,5343,1900-01-01 07:27:53,1900-01-01 07:28:18,0 days 00:00:25
11721897,5340,5344,1900-01-01 08:24:06,1900-01-01 08:24:32,0 days 00:00:26
11722023,5340,5344,1900-01-01 07:06:06,1900-01-01 07:06:32,0 days 00:00:26
11722024,5340,5344,1900-01-01 07:21:06,1900-01-01 07:21:32,0 days 00:00:26
11721898,5340,5344,1900-01-01 08:07:06,1900-01-01 08:07:32,0 days 00:00:26
11722025,5340,5344,1900-01-01 07:36:06,1900-01-01 07:36:32,0 days 00:00:26
11722026,5340,5344,1900-01-01 07:52:06,1900-01-01 07:52:32,0 days 00:00:26
11722027,5340,5344,1900-01-01 08:07:06,1900-01-01 08:07:32,0 days 00:00:26
11721902,5340,5344,1900-01-01 07:06:06,1900-01-01 07:06:32,0 days 00:00:26
11722028,5340,5344,1900-01-01 08:24:06,1900-01-01 08:24:32,0 days 00:00:26
11721629,5340,5344,1900-01-01 07:21:06,1900-01-01 07:21:32,0 days 00:00:26
11721901,5340,5344,1900-01-01 07:21:06,1900-01-01 07:21:32,0 days 00:00:26
11721628,5340,5344,1900-01-01 07:12:06,1900-01-01 07:12:32,0 days 00:00:26
11721900,5340,5344,1900-01-01 07:36:06,1900-01-01 07:36:32,0 days 00:00:26
11721899,5340,5344,1900-01-01 07:52:06,1900-01-01 07:52:32,0 days 00:00:26
11721627,5340,5344,1900-01-01 07:02:06,1900-01-01 07:02:32,0 days 00:00:26
11721629,5344,5351,1900-01-01 07:21:32,1900-01-01 07:21:59,0 days 00:00:27
11722113,5352,5343,1900-01-01 07:57:57,1900-01-01 07:58:24,0 days 00:00:27
11721999,5352,5343,1900-01-01 07:57:57,1900-01-01 07:58:24,0 days 00:00:27
11722114,5352,5343,1900-01-01 08:12:57,1900-01-01 08:13:24,0 days 00:00:27
11722112,5352,5343,1900-01-01 07:42:57,1900-01-01 07:43:24,0 days 00:00:27
11722115,5352,5343,1900-01-01 08:24:57,1900-01-01 08:25:24,0 days 00:00:27
11721627,5344,5351,1900-01-01 07:02:32,1900-01-01 07:02:59,0 days 00:00:27
11722024,5344,5351,1900-01-01 07:21:32,1900-01-01 07:21:59,0 days 00:00:27
11722025,5344,5351,1900-01-01 07:36:32,1900-01-01 07:36:59,0 days 00:00:27
11721628,5344,5351,1900-01-01 07:12:32,1900-01-01 07:12:59,0 days 00:00:27
11722026,5344,5351,1900-01-01 07:52:32,1900-01-01 07:52:59,0 days 00:00:27
11722028,5344,5351,1900-01-01 08:24:32,1900-01-01 08:24:59,0 days 00:00:27
11722023,5344,5351,1900-01-01 07:06:32,1900-01-01 07:06:59,0 days 00:00:27
11722027,5344,5351,1900-01-01 08:07:32,1900-01-01 08:07:59,0 days 00:00:27
11722000,5352,5343,1900-01-01 07:42:57,1900-01-01 07:43:24,0 days 00:00:27
11721900,5344,5351,1900-01-01 07:36:32,1900-01-01 07:36:59,0 days 00:00:27
11721897,5344,5351,1900-01-01 08:24:32,1900-01-01 08:24:59,0 days 00:00:27
11723192,3055,3057,1900-01-01 07:19:15,1900-01-01 07:19:42,0 days 00:00:27
11721899,5344,5351,1900-01-01 07:52:32,1900-01-01 07:52:59,0 days 00:00:27
11722011,5352,5343,1900-01-01 08:24:57,1900-01-01 08:25:24,0 days 00:00:27
11723078,3055,3057,1900-01-01 07:19:15,1900-01-01 07:19:42,0 days 00:00:27
11721902,5344,5351,1900-01-01 07:06:32,1900-01-01 07:06:59,0 days 00:00:27
11721901,5344,5351,1900-01-01 07:21:32,1900-01-01 07:21:59,0 days 00:00:27
11721898,5344,5351,1900-01-01 08:07:32,1900-01-01 08:07:59,0 days 00:00:27
11722010,5352,5343,1900-01-01 08:12:57,1900-01-01 08:13:24,0 days 00:00:27
11732647,6147,6145,1900-01-01 07:39:53,1900-01-01 07:40:21,0 days 00:00:28
11732649,6147,6145,1900-01-01 08:19:53,1900-01-01 08:20:21,0 days 00:00:28
11732648,6147,6145,1900-01-01 07:59:53,1900-01-01 08:00:21,0 days 00:00:28
11732835,6145,6143,1900-01-01 08:18:00,1900-01-01 08:18:28,0 days 00:00:28
11732765,6145,6143,1900-01-01 08:18:00,1900-01-01 08:18:28,0 days 00:00:28
11732646,6147,6145,1900-01-01 07:19:53,1900-01-01 07:20:21,0 days 00:00:28
11722582,6806,5472,1900-01-01 08:07:31,1900-01-01 08:08:00,0 days 00:00:29
11722002,5337,5352,1900-01-01 07:12:24,1900-01-01 07:12:53,0 days 00:00:29
11754488,6806,5472,1900-01-01 07:06:31,1900-01-01 07:07:00,0 days 00:00:29
11754489,6806,5472,1900-01-01 07:26:31,1900-01-01 07:27:00,0 days 00:00:29
11752063,4275,4274,1900-01-01 07:12:32,1900-01-01 07:13:01,0 days 00:00:29
11754490,6806,5472,1900-01-01 07:46:31,1900-01-01 07:47:00,0 days 00:00:29
11754492,6806,5472,1900-01-01 08:07:31,1900-01-01 08:08:00,0 days 00:00:29
11722001,5337,5352,1900-01-01 07:27:24,1900-01-01 07:27:53,0 days 00:00:29
11722111,5337,5352,1900-01-01 07:27:24,1900-01-01 07:27:53,0 days 00:00:29
11722110,5337,5352,1900-01-01 07:12:24,1900-01-01 07:12:53,0 days 00:00:29
11752038,4275,4274,1900-01-01 07:45:32,1900-01-01 07:46:01,0 days 00:00:29
11722580,6806,5472,1900-01-01 07:26:31,1900-01-01 07:27:00,0 days 00:00:29
11722579,6806,5472,1900-01-01 07:06:31,1900-01-01 07:07:00,0 days 00:00:29
11722581,6806,5472,1900-01-01 07:46:31,1900-01-01 07:47:00,0 days 00:00:29
11752004,4275,4274,1900-01-01 07:37:00,1900-01-01 07:37:29,0 days 00:00:29
11752003,4275,4274,1900-01-01 07:20:00,1900-01-01 07:20:29,0 days 00:00:29
11721631,5344,5351,1900-01-01 07:39:24,1900-01-01 07:39:53,0 days 00:00:29
11721630,5340,5344,1900-01-01 07:30:55,1900-01-01 07:31:24,0 days 00:00:29
11721631,5340,5344,1900-01-01 07:38:55,1900-01-01 07:39:24,0 days 00:00:29
11752002,4275,4274,1900-01-01 07:02:00,1900-01-01 07:02:29,0 days 00:00:29
11721630,5344,5351,1900-01-01 07:31:24,1900-01-01 07:31:53,0 days 00:00:29
11751950,4275,4274,1900-01-01 07:29:32,1900-01-01 07:30:01,0 days 00:00:29
11722962,3055,3057,1900-01-01 07:00:49,1900-01-01 07:01:19,0 days 00:00:30
11722963,3055,3057,1900-01-01 07:22:49,1900-01-01 07:23:19,0 days 00:00:30
11723081,3055,3057,1900-01-01 08:24:49,1900-01-01 08:25:19,0 days 00:00:30
11723195,3055,3057,1900-01-01 08:13:49,1900-01-01 08:14:19,0 days 00:00:30
11723194,3055,3057,1900-01-01 08:03:49,1900-01-01 08:04:19,0 days 00:00:30
11723193,3055,3057,1900-01-01 07:40:49,1900-01-01 07:41:19,0 days 00:00:30
11723079,3055,3057,1900-01-01 07:40:49,1900-01-01 07:41:19,0 days 00:00:30
11723128,3055,3057,1900-01-01 08:13:49,1900-01-01 08:14:19,0 days 00:00:30
11723196,3055,3057,1900-01-01 08:24:49,1900-01-01 08:25:19,0 days 00:00:30
11723080,3055,3057,1900-01-01 08:03:49,1900-01-01 08:04:19,0 days 00:00:30
11721749,5352,5343,1900-01-01 07:07:02,1900-01-01 07:07:32,0 days 00:00:30
11722112,5337,5352,1900-01-01 07:42:26,1900-01-01 07:42:57,0 days 00:00:31
11721736,5340,5344,1900-01-01 07:47:44,1900-01-01 07:48:15,0 days 00:00:31
11721635,5340,5344,1900-01-01 08:21:44,1900-01-01 08:22:15,0 days 00:00:31
11722010,5337,5352,1900-01-01 08:12:26,1900-01-01 08:12:57,0 days 00:00:31
11721634,5340,5344,1900-01-01 08:12:44,1900-01-01 08:13:15,0 days 00:00:31
11721633,5340,5344,1900-01-01 08:04:44,1900-01-01 08:05:15,0 days 00:00:31
11721632,5340,5344,1900-01-01 07:55:44,1900-01-01 07:56:15,0 days 00:00:31
11732605,6142,6144,1900-01-01 08:29:01,1900-01-01 08:29:32,0 days 00:00:31
11732603,6142,6144,1900-01-01 07:49:01,1900-01-01 07:49:32,0 days 00:00:31
11732602,6142,6144,1900-01-01 07:29:01,1900-01-01 07:29:32,0 days 00:00:31
11732601,6142,6144,1900-01-01 07:09:01,1900-01-01 07:09:32,0 days 00:00:31
11732604,6142,6144,1900-01-01 08:09:01,1900-01-01 08:09:32,0 days 00:00:31
11722011,5337,5352,1900-01-01 08:24:26,1900-01-01 08:24:57,0 days 00:00:31
11722115,5337,5352,1900-01-01 08:24:26,1900-01-01 08:24:57,0 days 00:00:31
11722113,5337,5352,1900-01-01 07:57:26,1900-01-01 07:57:57,0 days 00:00:31
11722114,5337,5352,1900-01-01 08:12:26,1900-01-01 08:12:57,0 days 00:00:31
11722000,5337,5352,1900-01-01 07:42:26,1900-01-01 07:42:57,0 days 00:00:31
11721999,5337,5352,1900-01-01 07:57:26,1900-01-01 07:57:57,0 days 00:00:31
11731965,5351,5352,1900-01-01 07:56:47,1900-01-01 07:57:19,0 days 00:00:32
11731965,5352,5343,1900-01-01 07:57:19,1900-01-01 07:57:51,0 days 00:00:32
11723014,3055,3057,1900-01-01 08:03:23,1900-01-01 08:03:55,0 days 00:00:32
11732647,6145,6143,1900-01-01 07:40:21,1900-01-01 07:40:53,0 days 00:00:32
11732646,6145,6143,1900-01-01 07:20:21,1900-01-01 07:20:53,0 days 00:00:32
11732039,5351,5352,1900-01-01 07:56:47,1900-01-01 07:57:19,0 days 00:00:32
11731967,5351,5352,1900-01-01 07:16:47,1900-01-01 07:17:19,0 days 00:00:32
11731966,5351,5352,1900-01-01 07:36:47,1900-01-01 07:37:19,0 days 00:00:32
11732040,5351,5352,1900-01-01 07:36:47,1900-01-01 07:37:19,0 days 00:00:32
11732645,6145,6143,1900-01-01 07:00:21,1900-01-01 07:00:53,0 days 00:00:32
11731966,5352,5343,1900-01-01 07:37:19,1900-01-01 07:37:51,0 days 00:00:32
11732040,5352,5343,1900-01-01 07:37:19,1900-01-01 07:37:51,0 days 00:00:32
11722965,3055,3057,1900-01-01 08:09:23,1900-01-01 08:09:55,0 days 00:00:32
11721750,5352,5343,1900-01-01 07:15:07,1900-01-01 07:15:39,0 days 00:00:32
11731967,5352,5343,1900-01-01 07:17:19,1900-01-01 07:17:51,0 days 00:00:32
11732041,5351,5352,1900-01-01 07:16:47,1900-01-01 07:17:19,0 days 00:00:32
11732041,5352,5343,1900-01-01 07:17:19,1900-01-01 07:17:51,0 days 00:00:32
11732039,5352,5343,1900-01-01 07:57:19,1900-01-01 07:57:51,0 days 00:00:32
11721736,5344,5351,1900-01-01 07:48:15,1900-01-01 07:48:47,0 days 00:00:32
11732648,6145,6143,1900-01-01 08:00:21,1900-01-01 08:00:53,0 days 00:00:32
11721755,5352,5343,1900-01-01 07:56:07,1900-01-01 07:56:39,0 days 00:00:32
11721754,5352,5343,1900-01-01 07:48:07,1900-01-01 07:48:39,0 days 00:00:32
11721753,5352,5343,1900-01-01 07:40:07,1900-01-01 07:40:39,0 days 00:00:32
11752063,4279,4275,1900-01-01 07:12:00,1900-01-01 07:12:32,0 days 00:00:32
11721752,5352,5343,1900-01-01 07:32:07,1900-01-01 07:32:39,0 days 00:00:32
11722964,3055,3057,1900-01-01 07:48:23,1900-01-01 07:48:55,0 days 00:00:32
11751950,4279,4275,1900-01-01 07:29:00,1900-01-01 07:29:32,0 days 00:00:32
11721632,5344,5351,1900-01-01 07:56:15,1900-01-01 07:56:47,0 days 00:00:32
11752038,4279,4275,1900-01-01 07:45:00,1900-01-01 07:45:32,0 days 00:00:32
11721634,5344,5351,1900-01-01 08:13:15,1900-01-01 08:13:47,0 days 00:00:32
11732649,6145,6143,1900-01-01 08:20:21,1900-01-01 08:20:53,0 days 00:00:32
11732038,5352,5343,1900-01-01 08:17:19,1900-01-01 08:17:51,0 days 00:00:32
11721633,5344,5351,1900-01-01 08:05:15,1900-01-01 08:05:47,0 days 00:00:32
11731964,5352,5343,1900-01-01 08:17:19,1900-01-01 08:17:51,0 days 00:00:32
11731964,5351,5352,1900-01-01 08:16:47,1900-01-01 08:17:19,0 days 00:00:32
11732038,5351,5352,1900-01-01 08:16:47,1900-01-01 08:17:19,0 days 00:00:32
11721635,5344,5351,1900-01-01 08:22:15,1900-01-01 08:22:47,0 days 00:00:32
11721751,5352,5343,1900-01-01 07:23:07,1900-01-01 07:23:39,0 days 00:00:32
11752040,4275,4274,1900-01-01 08:16:37,1900-01-01 08:17:11,0 days 00:00:34
11752007,4275,4274,1900-01-01 08:24:00,1900-01-01 08:24:34,0 days 00:00:34
11752006,4275,4274,1900-01-01 08:08:00,1900-01-01 08:08:34,0 days 00:00:34
11721337,5468,6819,1900-01-01 07:19:26,1900-01-01 07:20:00,0 days 00:00:34
11721336,5468,6819,1900-01-01 07:04:26,1900-01-01 07:05:00,0 days 00:00:34
11721749,5337,5352,1900-01-01 07:06:28,1900-01-01 07:07:02,0 days 00:00:34
11721168,5468,6819,1900-01-01 07:34:26,1900-01-01 07:35:00,0 days 00:00:34
11721167,5468,6819,1900-01-01 07:19:26,1900-01-01 07:20:00,0 days 00:00:34
11752005,4275,4274,1900-01-01 07:52:00,1900-01-01 07:52:34,0 days 00:00:34
11721166,5468,6819,1900-01-01 07:04:26,1900-01-01 07:05:00,0 days 00:00:34
11752039,4275,4274,1900-01-01 08:00:37,1900-01-01 08:01:11,0 days 00:00:34
11721338,5468,6819,1900-01-01 07:34:26,1900-01-01 07:35:00,0 days 00:00:34
11721756,5352,5343,1900-01-01 08:04:11,1900-01-01 08:04:45,0 days 00:00:34
11721759,5352,5343,1900-01-01 08:28:11,1900-01-01 08:28:45,0 days 00:00:34
11721757,5352,5343,1900-01-01 08:12:11,1900-01-01 08:12:45,0 days 00:00:34
11721758,5352,5343,1900-01-01 08:20:11,1900-01-01 08:20:45,0 days 00:00:34
11729903,6147,6145,1900-01-01 07:19:23,1900-01-01 07:19:58,0 days 00:00:35
11722581,5472,5469,1900-01-01 07:47:00,1900-01-01 07:47:35,0 days 00:00:35
11724896,4275,4274,1900-01-01 08:21:00,1900-01-01 08:21:35,0 days 00:00:35
11724895,4275,4274,1900-01-01 08:11:38,1900-01-01 08:12:13,0 days 00:00:35
11729771,6147,6145,1900-01-01 07:39:23,1900-01-01 07:39:58,0 days 00:00:35
11722579,5472,5469,1900-01-01 07:07:00,1900-01-01 07:07:35,0 days 00:00:35
11724894,4275,4274,1900-01-01 08:01:00,1900-01-01 08:01:35,0 days 00:00:35
11724893,4275,4274,1900-01-01 07:51:38,1900-01-01 07:52:13,0 days 00:00:35
11729628,6147,6145,1900-01-01 08:15:23,1900-01-01 08:15:58,0 days 00:00:35
11724892,4275,4274,1900-01-01 07:31:38,1900-01-01 07:32:13,0 days 00:00:35
