OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs
154863,301,1279,none,none,none,none,B08P0050,SL-RndConc,193,,,Concrete,,6000711.2517,2120927.477,54,LED,RoadFocus,R,5711,,,,,,,,,,,BEACH,ST,,1900,0400,LED SLight Conversion by Grid..,,ACTIVE,2,Neighborhood),,,1518609660000,,,,,,,,,410c2b2a-2d02-49f6-9382-60dd3100638a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000711.251875,2120927.476875,102643
154864,302,1279,none,none,none,none,B08P0051,SL-RndConc,194,,,Concrete,,6000835.9431,2120990.5859,54,LED,RoadFocus,R,5711,,,,,,,,,,,BEACH,ST,,1900,0400,LED SLight Conversion by Grid..,,ACTIVE,2,Neighborhood),,,1518609660000,,,,,,,,,2571810b-d83b-43c7-9553-21f053eccf76,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000835.943125,2120990.585625,102643
154865,303,1279,none,none,none,none,B08P0052,SL-RndConc,201,,,Concrete,,6000492.0146,2120960.1511,54,LED,RoadFocus,R,5711,,,,,,,,,,,BEACH,ST,2029,2000,0900,LED SLight Conversion by Grid..,,ACTIVE,2,Neighborhood),,,1518609660000,,,,,,,,,1575a8c0-2a93-40a1-927f-798ece4d2278,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000492.014375,2120960.15125,102643
154866,327,1279,none,none,none,none,B08P0076,SL-RndConc,01,,,Concrete,,6001381.7271,2120563.8322,54,LED,RoadFocus,R,5711,,,,,,,,,,,CAPRA,WAY,57/49,0000,0400,LED SLight Conversion by Grid..,,ACTIVE,2,Neighborhood),,,1521460860000,,,,,,,,,cec372c8-edfb-47cb-9b22-f55264b06ce5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001381.726875,2120563.8325,102643
154867,23745,1279,none,none,none,none,Q11P0006,SL-StdSteel,53,,,Steel,,6010017.1387,2091207.0953,54,LED,RoadFocus,R,5711,,,,,,,,,,,DWIGHT,ST,,0500,6100,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1502712060000,,,,,,,,,5e5500d7-d562-4ed2-bab3-54cf84d554b2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010017.13875,2091207.095,102643
154868,24305,1279,none,none,none,none,R07P0066,SL-RndConc,31,,,Concrete,,5998222.6089,2089088.7536,54,LED,RoadFocus,R,5711,,,,,,,,,,,ROME,ST,331,0300,7000,LED SLight Conversion from Outage List..,,ACTIVE,11,Neighborhood),,,1500984060000,,,,,,,,,2e6f17f9-0b99-4153-bd25-b38b65d09f48,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5998222.60875,2089088.75375,102643
154869,23743,1279,none,none,none,none,Q11P0004,SL-StdSteel,43,,,Steel,,6010284.538,2091288.7897,54,LED,RoadFocus,R,5711,,,,,,,,,,,DWIGHT,ST,,0400,6100,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1502712060000,,,,,,,,,a1cd7499-55d9-4f53-ab53-3b3a4254a3be,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010284.538125,2091288.79,102643
154870,23744,1279,none,none,none,none,Q11P0005,SL-StdSteel,52,,,Steel,,6010147.3067,2091246.8728,54,LED,RoadFocus,R,5711,,,,,,,,,,,DWIGHT,ST,,0500,6100,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1502712060000,,,,,,,,,758c799c-c728-459a-b1f2-d0c4d049577f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010147.306875,2091246.8725,102643
154871,23746,1279,none,none,none,none,Q11P0007,SL-StdSteel,55,,,Steel,,6009890.6771,2091168.1975,54,LED,RoadFocus,R,5711,,,,,,,,,,,DWIGHT,ST,,0500,6100,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1502712060000,,,,,,,,,8bac2f9e-d457-43ac-a699-4e5b6591f8fe,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009890.676875,2091168.1975,102643
154872,23747,1279,none,none,none,none,Q11P0008,SL-StdSteel,01,,,Steel,,6010460.2884,2091544.6909,54,LED,RoadFocus,R,5711,,,,,,,,,,,KAREN,CT,21/15,0000,6100,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1502712060000,,,,,,,,,6f6c5d8e-c50d-422a-83cc-3d907819c7d6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010460.288125,2091544.690625,102643
154873,24329,1279,none,none,none,none,R08P0014,SL-StdSteel,73,,,Steel,,5999749.236,2089882.5081,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,,0700,6900,LED Slight Conversion-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455796860000,,,,,,,,,429feefd-6eaf-4f41-849f-ac718bb5e130,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999749.23625,2089882.508125,102643
154874,24330,1279,none,none,none,none,R08P0015,SL-StdSteel,75,,,Steel,,5999890.3075,2089737.8136,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,,0700,6900,LED Slight Conversion-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455710460000,,,,,,,,,269cddda-d33f-4c87-86b7-ef55394a2e00,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999890.3075,2089737.81375,102643
154875,24331,1279,none,none,none,none,R08P0016,SL-StdSteel,76,,,Steel,,5999755.7092,2089776.0364,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,GENEVA,AVE,798,0700,7000,LED Slight Conversion-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455710460000,,,,,,,,,48b229f6-4e3a-49d8-ba9f-88319e2291fd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999755.709375,2089776.03625,102643
154876,24332,1279,none,none,none,none,R08P0019,SL-StdSteel,85,,,Steel,,6000117.7694,2089439.3355,105,LED,Roadstar GPLM,R,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,855,0800,6900,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455796860000,,,,,,,,,cc8dcf60-c38c-4ba8-af0b-36060e061b05,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000117.769375,2089439.335625,102643
154877,24333,1279,none,none,none,none,R08P0020,SL-StdSteel,86,,,Steel,,6000189.1209,2089321.4925,105,LED,Roadstar GPLM,R,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,,0800,6900,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455796860000,,,,,,,,,22ca1e1e-2f97-428b-b03b-228a11b1be5f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000189.120625,2089321.4925,102643
154878,24334,1279,none,none,none,none,R08P0021,SL-StdSteel,89,,,Steel,,6000244.8554,2089201.3772,105,LED,Roadstar GPLM,R,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,,0800,6900,LED SLight Conversion Project-Geneva Ave,Pole number changed.. (2017Feb06),ACTIVE,11,Neighborhood),,,1455796860000,,,,,,,,,091430d1-cd3e-43ed-aeb1-532f67ae9a2e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000244.855625,2089201.3775,102643
154879,24335,1279,none,none,none,none,R08P0022,SL-StdSteel,93,,,Steel,,6000303.0478,2089114.9599,105,LED,Roadstar GPLM,N,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,901,0900,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455796860000,,,,,,,,,f6149ad5-62d4-414c-9240-29ab575d04c9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000303.0475,2089114.96,102643
154880,24336,1279,none,none,none,none,R08P0023,SL-StdSteel,94,,,Steel,,6000370.2742,2089026.9356,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,932,0900,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1451563260000,,,,,,,,,474fcb1e-5e95-4ca3-aaf4-bec31c0c1ddd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000370.274375,2089026.935625,102643
154881,24337,1279,none,none,none,none,R08P0024,SL-StdSteel,95,,,Steel,,6000393.5103,2089107.9142,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,927/901,0900,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1452513660000,,,,,,,,,b3cd45ba-bb6d-4566-9aa5-c403269963c8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000393.51,2089107.914375,102643
154882,24338,1279,none,none,none,none,R08P0025,SL-StdSteel,96,,,Steel,,6000443.8371,2089031.1657,105,LED,Roadstar GPLM,N,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,945,0900,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1461153660000,,,,,,,,,dfe2cf97-ebec-4265-b0a4-de5cd0d819bd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6000443.836875,2089031.165625,102643
154883,23791,1279,none,none,none,none,Q12P0005,TP-RndSteel,592,,,Steel,,6013635.6489,2091696.3758,135,LED,Lumec TDrop,R,5799,,,,,,,,,,,03RD,ST,5990,5900,5400,LED SLight Conversion Project-03rd St,,ACTIVE,10,Neighborhood),,,1491393660000,,,,,,,,,591f7b03-49ee-4ad6-a593-1a65a9bcf753,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6013635.64875,2091696.375625,102643
154884,24359,1279,none,none,none,none,R08P0046,SL-StdSteel,122,,,Steel,,6001773.0094,2088196.5328,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,1222/1200,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1448107260000,,,,,,,,,b56051e8-e09c-44fd-a35b-9fc154d74377,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001773.009375,2088196.5325,102643
154885,24360,1279,none,none,none,none,R08P0047,SL-StdSteel,123,,,Steel,,6001792.5091,2088279.5528,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,1215/1225_1231,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455019260000,,,,,,,,,d45e99b1-ae3f-494a-80d8-5b1e8e052a8a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001792.509375,2088279.5525,102643
154886,24361,1279,none,none,none,none,R08P0048,SL-StdSteel,124,,,Steel,,6001842.1748,2088203.1841,105,LED,Roadstar GPLM,N,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,1234,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1461153660000,,,,,,,,,e7baab32-e568-4133-a668-8d3c206358c5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001842.175,2088203.184375,102643
154887,24362,1279,none,none,none,none,R08P0049,SL-StdSteel,125,,,Steel,,6001929.0042,2088151.561,105,LED,Roadstar GPLM,N,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,1253,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1461153660000,,,,,,,,,6e0f64b9-6116-4aaa-abda-bf7894f474b2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001929.004375,2088151.56125,102643
154888,24363,1279,none,none,none,none,R08P0050,SL-StdSteel,126,,,Steel,,6001972.5533,2088077.6171,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,1270,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1446724860000,,,,,,,,,d8914d19-d2bb-4d48-bf0b-059f5a97b0c2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001972.553125,2088077.616875,102643
154889,24364,1279,none,none,none,none,R08P0051,SL-StdSteel,127,,,Steel,,6002021.9964,2088144.0357,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,1269,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1455019260000,,,,,,,,,3b867a99-03d7-400d-b784-32809bc938d3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002021.99625,2088144.035625,102643
154890,24365,1279,none,none,none,none,R08P0052,SL-StdSteel,128,,,Steel,,6002075.5408,2088065.0541,105,LED,Roadstar GPLM,N,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,1295,1200,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1461153660000,,,,,,,,,dc9bdb4a-70d4-47cf-8935-aa48ce8319c5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002075.540625,2088065.054375,102643
154891,24366,1279,none,none,none,none,R08P0053,SL-StdSteel,131,,,Steel,,6002165.2587,2088011.7229,105,LED,Roadstar GPLM,N,5524,105,LED,Roadstar GPLM,S,5524,,,,,,GENEVA,AVE,1301,1300,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1461153660000,,,,,,,,,8b338483-c4ae-4109-a3ec-8165f2ce71b1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002165.25875,2088011.723125,102643
154892,24367,1279,none,none,none,none,R08P0054,SL-StdSteel,132,,,Steel,,6002216.8239,2087933.6808,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,1318/1322,1300,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1446206460000,,,,,,,,,24d904a0-b2dc-4f07-bcb5-127821dd4c8f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002216.82375,2087933.680625,102643
154893,24368,1279,none,none,none,none,R08P0055,SL-StdSteel,133,,,Steel,,6002258.715,2088004.4847,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,1325,1300,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,11,Neighborhood),,,1446120060000,,,,,,,,,8536ca5f-a7c6-4f09-b2c2-662e819b45de,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002258.715,2088004.485,102643
154894,24255,1279,none,none,none,none,R07P0016,SL-OctaConc,275,,,Concrete,,5997483.9536,2087995.4407,72,LED,RoadFocus,E,5523,72,LED,RoadFocus,W,5523,,,,,,ALEMANY,BLVD,,2700,7000,LED SLight Conversion-Alemany Blvd,,ACTIVE,11,Neighborhood),,,1497528060000,,,,,,,,,5fdf94d9-03a2-4545-a855-b3bde4218bda,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997483.95375,2087995.440625,102643
154895,24256,1279,none,none,none,none,R07P0017,SL-OctaConc,276,,,Concrete,,5997386.3592,2087918.3121,72,LED,RoadFocus,E,5523,72,LED,RoadFocus,W,5523,,,,,,ALEMANY,BLVD,2850,2700,7100,LED SLight Conversion-Alemany Blvd,,ACTIVE,11,Neighborhood),,,1497528060000,,,,,,,,,73f1dc4c-6c41-4de6-80db-fe6af67c1b83,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997386.359375,2087918.311875,102643
154896,24257,1279,none,none,none,none,R07P0018,TP-StdSteel,01,,,Steel,,5996405.8038,2088028.3347,108,LED,Memphis MPL2,R,5652,,,,,,,,,,,BROAD,ST,21/15,0000,7100,LED Slight Conversion Project-Broad St & Randolph,,ACTIVE,11,Neighborhood),1148558460000,,1521633660000,,,,,,,,,dccfbc87-2be2-4b72-a369-80a9b442ee15,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996405.80375,2088028.335,102643
154897,24258,1279,none,none,none,none,R07P0019,SL-RndSteel,02,,,Steel,,5996594.5092,2088084.7446,108,LED,Memphis MPL2,R,5652,,,,,,,,,,,BROAD,ST,8_6,0000,7100,LED Slight Conversion Project-Broad St & Randolph,,ACTIVE,11,Neighborhood),1148558460000,,1521633660000,,,,,,,,,c0a3f045-72de-478f-b67f-1c1e3234f26c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996594.509375,2088084.744375,102643
154898,22706,1279,none,none,none,none,P06P0174,SL-StdSteel,56,,,Steel,,5994502.9069,2093362.3411,54,LED,RoadFocus,R,5711,,,,,,,,,,,WILDWOOD,WAY,556/550,0500,3100,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,1317038460000,1512388860000,,,,,,,,,d6da74e9-fe7e-4986-b99a-ea81deddcf40,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994502.906875,2093362.34125,102643
154899,22540,1279,none,none,none,none,P06P0007,SL-RndConc,11,,,Concrete,,5994442.3902,2093041.5817,54,LED,RoadFocus,R,5711,,,,,,,,,,,DORADO,TER,147,0100,3200,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,,1512388860000,,,,,,,,,e92b27ce-2ab5-4abe-9909-155e46563643,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994442.39,2093041.581875,102643
154900,22541,1279,none,none,none,none,P06P0008,SL-RndConc,12,,,Concrete,,5994689.3642,2093136.0664,54,LED,RoadFocus,R,5711,,,,,,,,,,,DORADO,TER,104/108,0100,3200,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,,1512388860000,,,,,,,,,c16459de-9f63-4e13-89a0-5d3a4589ef43,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994689.364375,2093136.06625,102643
154901,22542,1279,none,none,none,none,P06P0009,SL-RndConc,14,,,Concrete,,5994547.833,2093135.208,54,LED,RoadFocus,R,5711,,,,,,,,,,,DORADO,TER,128,0100,3200,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,,1512388860000,,,,,,,,,543c1f08-79c2-45fa-8822-3b5db0c6aecc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994547.833125,2093135.208125,102643
154902,22532,1279,none,none,none,none,P05P0120,SL-RndConc,15,,,Concrete,,5990658.0851,2093143.8327,54,LED,RoadFocus,R,5711,,,,,,,,,,,WINSTON,DR,,0100,7200,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,,1512734460000,,,,,,,,,f9ca3c53-6db6-4b44-bf45-065b26d549aa,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5990658.085,2093143.8325,102643
154903,22572,1279,none,none,none,none,P06P0040,TP-RndSteel,163,,,Steel,,5994902.7775,2092221.5312,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1631,1600,6900,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,11,Neighborhood),,,1460721660000,,,,,,,,,a6038efb-b462-4db3-8070-ef4af73ae36c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994902.7775,2092221.53125,102643
154904,22573,1279,none,none,none,none,P06P0041,TP-RndSteel,164,,,Steel,,5994921.0616,2092290.4101,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1644,1600,3100,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,7,Neighborhood),,,1460721660000,,,,,,,,,91201a8b-cc5a-4eee-a269-aed3a51d32c7,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994921.061875,2092290.41,102643
154905,22574,1279,none,none,none,none,P06P0042,TP-RndSteel,165,,,Steel,,5994806.9832,2092248.9107,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1644,1600,6900,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,11,Neighborhood),,,1460721660000,,,,,,,,,6192e863-7dab-48b5-9133-eed6ca2aade2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994806.983125,2092248.910625,102643
154906,22575,1279,none,none,none,none,P06P0043,TP-RndSteel,171,,,Steel,,5994718.3332,2092274.5281,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1701,1700,6900,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,11,Neighborhood),,,1460721660000,,,,,,,,,80d3b03c-1f3c-463d-8059-20b3a7cd013e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994718.333125,2092274.528125,102643
154907,22576,1279,none,none,none,none,P06P0044,TP-RndSteel,172,,,Steel,,5994826.1957,2092318.6585,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1700,1700,3100,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,7,Neighborhood),,,1460721660000,,,,,,,,,5a878d6e-a3ad-4e21-be22-a5996454771d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994826.195625,2092318.65875,102643
154908,22577,1279,none,none,none,none,P06P0045,TP-RndSteel,173,,,Steel,,5994623.7024,2092302.0808,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1725,1700,6900,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,11,Neighborhood),,,1460721660000,,,,,,,,,c7e73bbd-7c46-4adf-8c5e-ca4ee9127611,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994623.7025,2092302.080625,102643
154909,22578,1279,none,none,none,none,P06P0046,TP-RndSteel,174,,,Steel,,5994734.6482,2092345.6796,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1700,1700,3200,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,7,Neighborhood),,,1460721660000,,,,,,,,,74943c17-8ea7-44a4-90ea-94774fea5416,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994734.648125,2092345.679375,102643
154910,22579,1279,none,none,none,none,P06P0047,TP-RndSteel,175,,,Steel,,5994527.1584,2092329.3111,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,1799,1700,6900,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,11,Neighborhood),,,1460721660000,,,,,,,,,c406db4b-12a3-4288-812d-6864b9c8cddd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994527.158125,2092329.31125,102643
154911,22580,1279,none,none,none,none,P06P0048,TP-RndSteel,176,,,Steel,,5994641.2185,2092372.1319,175,MH,Lumec TDrop,T,5064,40,LED,Washington Awd,E,5181,40,LED,Washington Awd,E,5181,OCEAN,AVE,,1700,3200,"MR-1130 ocean Ave
LED Slight Conversion-Ocean Ave Ped",,ACTIVE,7,Neighborhood),,,1460721660000,,,,,,,,,10b11338-c345-4caf-bd0f-9ee2df7a34dd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5994641.21875,2092372.131875,102643
154912,22435,1279,none,none,none,none,P05P0023,SL-RndConc,01,,,Concrete,,5991075.9533,2093534.4264,54,LED,RoadFocus,R,5711,,,,,,,,,,,BROADMOOR,DR,35,0000,7200,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,,1512734460000,,,,,,,,,1a7d5926-70eb-4100-9ac3-e3f56db5c30f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5991075.953125,2093534.42625,102643
154913,22610,1279,none,none,none,none,P06P0078,SL-RndConc,03,,,Concrete,,5995607.601,2093191.9924,54,LED,RoadFocus,R,5711,,,,,,,,,,,EASTWOOD,DR,85,0000,3100,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,1317038460000,1512043260000,,,,,,,,,05332a10-df69-4902-b067-03fe583aac77,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995607.60125,2093191.9925,102643
154914,22611,1279,none,none,none,none,P06P0079,SL-RndConc,04,,,Concrete,,5995621.5297,2092757.3074,54,LED,RoadFocus,R,5711,,,,,,,,,,,EASTWOOD,DR,40,0000,3100,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,1317038460000,1512043260000,,,,,,,,,bd4f0794-2634-4bae-a703-d1ad76a3627b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995621.53,2092757.3075,102643
154915,22612,1279,none,none,none,none,P06P0080,SL-RndConc,06,,,Concrete,,5995653.5922,2093037.0948,54,LED,RoadFocus,R,5711,,,,,,,,,,,EASTWOOD,DR,70,0000,3100,LED SLight Conversion by Grid..,,ACTIVE,7,Neighborhood),,1317038460000,1512043260000,,,,,,,,,cdc11d7e-fc8a-4778-ac8a-69bcad363194,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5995653.5925,2093037.095,102643
